# global event chains by LP
# LP, global chains of length: 1, 2, 3, 4, ... , >= n
Airport_664, 0, 0, 0, 1, 4
Airport_1919, 0, 0, 1, 0, 2
Airport_36, 0, 0, 1, 0, 6
Airport_1287, 0, 2, 1, 1, 2
Airport_665, 0, 0, 0, 1, 4
Airport_1920, 1, 0, 1, 1, 5
Airport_37, 0, 0, 0, 1, 6
Airport_1288, 0, 0, 0, 1, 4
Airport_666, 1, 0, 0, 1, 4
Airport_1921, 0, 0, 1, 0, 7
Airport_38, 0, 0, 0, 0, 5
Airport_1289, 0, 0, 1, 0, 3
Airport_667, 0, 0, 0, 0, 6
Airport_1922, 0, 1, 0, 0, 5
Airport_39, 0, 0, 0, 0, 7
Airport_1290, 0, 0, 1, 0, 4
Airport_668, 0, 0, 0, 0, 5
Airport_1923, 1, 1, 2, 0, 6
Airport_40, 0, 1, 0, 1, 4
Airport_1291, 1, 0, 0, 0, 5
Airport_669, 1, 0, 1, 0, 6
Airport_1924, 0, 1, 0, 0, 4
Airport_41, 0, 0, 0, 0, 6
Airport_1292, 0, 0, 0, 0, 5
Airport_670, 0, 0, 0, 0, 6
Airport_1925, 1, 0, 0, 0, 5
Airport_42, 1, 1, 1, 0, 4
Airport_1293, 1, 0, 0, 2, 3
Airport_671, 0, 0, 0, 0, 5
Airport_1926, 0, 0, 1, 0, 4
Airport_43, 0, 0, 0, 0, 7
Airport_1294, 1, 0, 1, 3, 5
Airport_672, 1, 0, 0, 0, 5
Airport_1927, 0, 1, 0, 0, 6
Airport_44, 0, 1, 2, 1, 6
Airport_1295, 0, 0, 0, 0, 5
Airport_673, 2, 0, 0, 0, 6
Airport_1928, 0, 1, 0, 0, 5
Airport_45, 1, 0, 0, 0, 7
Airport_1296, 0, 0, 0, 0, 5
Airport_674, 2, 0, 0, 0, 4
Airport_1929, 0, 0, 1, 2, 3
Airport_46, 1, 1, 0, 0, 3
Airport_1297, 0, 0, 0, 0, 7
Airport_675, 0, 1, 1, 0, 4
Airport_1930, 0, 0, 1, 0, 5
Airport_47, 1, 0, 0, 0, 5
Airport_1298, 0, 0, 0, 0, 6
Airport_676, 0, 0, 0, 0, 6
Airport_1931, 0, 2, 0, 0, 4
Airport_48, 0, 0, 1, 2, 3
Airport_1299, 1, 0, 0, 0, 6
Airport_677, 0, 0, 0, 0, 7
Airport_1932, 1, 0, 0, 0, 3
Airport_49, 0, 0, 0, 0, 4
Airport_1300, 0, 0, 0, 1, 5
Airport_678, 0, 0, 1, 1, 7
Airport_1933, 1, 0, 1, 0, 5
Airport_50, 0, 0, 0, 0, 6
Airport_1301, 2, 0, 1, 0, 3
Airport_679, 0, 0, 0, 0, 7
Airport_1934, 0, 0, 0, 0, 7
Airport_51, 0, 0, 0, 0, 6
Airport_1302, 0, 1, 1, 0, 8
Airport_680, 0, 0, 0, 1, 5
Airport_1935, 1, 0, 0, 1, 5
Airport_52, 0, 0, 1, 1, 4
Airport_1303, 0, 0, 0, 2, 5
Airport_681, 0, 1, 0, 0, 3
Airport_1936, 0, 1, 0, 0, 5
Airport_53, 1, 0, 0, 1, 5
Airport_1304, 0, 0, 0, 1, 6
Airport_682, 0, 1, 1, 1, 4
Airport_1937, 0, 0, 2, 1, 4
Airport_54, 0, 0, 0, 0, 5
Airport_1305, 0, 0, 0, 0, 5
Airport_683, 0, 0, 1, 1, 5
Airport_1938, 0, 0, 0, 0, 4
Airport_55, 0, 0, 1, 0, 4
Airport_1306, 0, 0, 0, 1, 5
Airport_684, 0, 0, 0, 0, 5
Airport_1939, 0, 0, 2, 0, 5
Airport_56, 1, 0, 2, 1, 5
Airport_1307, 0, 2, 0, 0, 4
Airport_685, 0, 0, 0, 0, 5
Airport_1940, 0, 0, 0, 0, 5
Airport_57, 1, 1, 2, 0, 4
Airport_1308, 0, 0, 0, 2, 5
Airport_686, 0, 0, 1, 0, 5
Airport_1941, 0, 0, 0, 1, 5
Airport_58, 1, 0, 1, 2, 4
Airport_687, 0, 0, 0, 0, 6
Airport_1309, 1, 0, 0, 1, 6
Airport_1942, 1, 0, 0, 2, 6
Airport_59, 0, 0, 0, 0, 3
Airport_688, 0, 0, 0, 1, 6
Airport_1310, 0, 0, 1, 2, 4
Airport_1943, 0, 0, 1, 1, 5
Airport_60, 0, 0, 0, 0, 4
Airport_689, 0, 0, 1, 0, 5
Airport_1311, 0, 0, 0, 1, 3
Airport_1944, 0, 0, 0, 1, 6
Airport_61, 0, 0, 0, 1, 6
Airport_690, 0, 0, 1, 0, 7
Airport_1312, 0, 1, 0, 0, 3
Airport_1945, 0, 0, 1, 0, 6
Airport_62, 0, 1, 0, 0, 5
Airport_691, 0, 0, 0, 0, 6
Airport_1313, 0, 0, 0, 0, 7
Airport_1946, 0, 1, 0, 1, 5
Airport_63, 0, 1, 0, 0, 5
Airport_692, 0, 0, 0, 1, 7
Airport_1314, 0, 1, 0, 0, 6
Airport_1947, 1, 1, 1, 0, 5
Airport_64, 0, 1, 0, 0, 8
Airport_693, 0, 0, 0, 1, 4
Airport_1315, 0, 1, 1, 1, 5
Airport_1948, 1, 0, 1, 0, 6
Airport_65, 1, 1, 0, 0, 4
Airport_694, 0, 0, 0, 0, 5
Airport_1316, 0, 1, 0, 1, 5
Airport_1949, 0, 1, 0, 0, 7
Airport_695, 0, 1, 0, 1, 6
Airport_66, 1, 0, 0, 0, 5
Airport_1317, 0, 1, 0, 0, 4
Airport_1950, 0, 1, 0, 0, 3
Airport_696, 0, 0, 0, 1, 5
Airport_67, 1, 0, 0, 0, 5
Airport_1318, 0, 0, 0, 1, 5
Airport_1951, 0, 0, 0, 1, 4
Airport_697, 0, 0, 0, 1, 5
Airport_68, 0, 0, 0, 1, 5
Airport_1319, 0, 0, 0, 1, 6
Airport_1952, 0, 1, 0, 0, 6
Airport_698, 0, 0, 0, 0, 5
Airport_69, 1, 1, 0, 1, 5
Airport_1320, 0, 0, 0, 0, 7
Airport_1953, 0, 1, 1, 0, 6
Airport_699, 0, 0, 0, 0, 2
Airport_70, 0, 0, 0, 2, 4
Airport_1321, 0, 1, 0, 1, 4
Airport_1954, 0, 0, 1, 0, 5
Airport_700, 1, 0, 0, 4, 4
Airport_71, 0, 0, 0, 1, 5
Airport_1322, 0, 0, 1, 0, 7
Airport_1955, 0, 0, 0, 0, 6
Airport_701, 0, 1, 1, 1, 2
Airport_72, 0, 0, 3, 0, 4
Airport_1323, 1, 0, 0, 0, 5
Airport_1956, 0, 0, 0, 0, 6
Airport_702, 0, 0, 0, 1, 6
Airport_73, 0, 0, 2, 1, 4
Airport_1324, 0, 2, 0, 0, 5
Airport_1957, 0, 0, 0, 0, 4
Airport_703, 0, 0, 0, 1, 5
Airport_74, 0, 0, 0, 0, 5
Airport_1325, 1, 0, 0, 0, 5
Airport_1958, 0, 1, 0, 0, 6
Airport_704, 0, 1, 0, 1, 6
Airport_75, 0, 0, 0, 0, 4
Airport_1326, 0, 0, 0, 2, 6
Airport_1959, 0, 0, 0, 1, 4
Airport_705, 0, 0, 0, 0, 4
Airport_76, 0, 0, 1, 1, 6
Airport_1327, 1, 1, 0, 0, 4
Airport_1960, 1, 0, 1, 0, 5
Airport_706, 1, 0, 0, 0, 4
Airport_77, 0, 0, 0, 1, 6
Airport_1328, 0, 0, 0, 1, 7
Airport_1961, 0, 1, 0, 0, 5
Airport_707, 0, 1, 0, 0, 5
Airport_78, 0, 0, 0, 2, 6
Airport_1329, 1, 0, 0, 0, 4
Airport_1962, 0, 1, 0, 0, 5
Airport_708, 0, 1, 0, 0, 6
Airport_79, 0, 0, 0, 0, 6
Airport_1330, 0, 0, 0, 0, 4
Airport_1963, 0, 0, 0, 0, 7
Airport_709, 2, 1, 0, 0, 5
Airport_80, 1, 0, 1, 0, 3
Airport_1331, 0, 0, 0, 0, 5
Airport_1964, 0, 0, 0, 0, 4
Airport_710, 0, 0, 2, 0, 7
Airport_81, 0, 0, 2, 0, 4
Airport_1332, 0, 0, 1, 0, 6
Airport_1965, 0, 1, 0, 0, 4
Airport_711, 0, 0, 0, 1, 7
Airport_82, 0, 0, 1, 0, 7
Airport_1333, 1, 0, 0, 1, 3
Airport_1966, 1, 0, 1, 1, 4
Airport_712, 0, 0, 0, 0, 2
Airport_83, 0, 0, 0, 0, 4
Airport_1334, 0, 0, 0, 0, 7
Airport_1967, 0, 0, 2, 1, 5
Airport_713, 0, 0, 0, 1, 4
Airport_84, 0, 0, 0, 1, 6
Airport_1335, 1, 0, 0, 0, 4
Airport_1968, 1, 0, 0, 0, 6
Airport_714, 0, 1, 1, 0, 5
Airport_1336, 0, 0, 0, 0, 5
Airport_85, 0, 3, 0, 0, 5
Airport_1969, 0, 1, 0, 0, 4
Airport_715, 0, 0, 1, 0, 4
Airport_1337, 0, 0, 0, 0, 5
Airport_1970, 0, 0, 0, 0, 4
Airport_86, 0, 0, 1, 0, 5
Airport_716, 0, 0, 0, 1, 7
Airport_1338, 0, 2, 0, 0, 3
Airport_1971, 1, 0, 0, 0, 3
Airport_87, 1, 0, 0, 0, 6
Airport_717, 0, 1, 0, 0, 6
Airport_1339, 0, 2, 0, 0, 7
Airport_1972, 0, 0, 1, 0, 4
Airport_88, 0, 0, 0, 1, 2
Airport_718, 0, 0, 0, 1, 5
Airport_1340, 0, 1, 0, 0, 5
Airport_1973, 1, 1, 1, 0, 3
Airport_89, 0, 0, 0, 0, 5
Airport_719, 1, 0, 0, 0, 5
Airport_1341, 0, 0, 0, 0, 5
Airport_1974, 0, 0, 0, 2, 5
Airport_90, 0, 1, 0, 0, 6
Airport_720, 0, 0, 2, 1, 5
Airport_1342, 0, 1, 0, 0, 7
Airport_1975, 0, 1, 2, 0, 3
Airport_91, 1, 0, 0, 2, 5
Airport_721, 0, 0, 1, 1, 5
Airport_1343, 0, 0, 0, 0, 4
Airport_1976, 0, 0, 0, 0, 4
Airport_92, 0, 0, 1, 1, 4
Airport_722, 1, 0, 0, 0, 5
Airport_1344, 0, 0, 0, 0, 6
Airport_1977, 0, 0, 0, 0, 5
Airport_93, 2, 0, 0, 0, 6
Airport_723, 0, 0, 0, 1, 6
Airport_1345, 1, 0, 0, 1, 3
Airport_1978, 0, 1, 0, 0, 4
Airport_94, 0, 0, 0, 0, 5
Airport_724, 0, 0, 0, 0, 5
Airport_1346, 1, 0, 0, 0, 7
Airport_1979, 0, 0, 0, 0, 5
Airport_95, 1, 0, 0, 0, 5
Airport_725, 1, 0, 0, 0, 6
Airport_96, 0, 1, 0, 1, 4
Airport_1347, 0, 0, 0, 0, 6
Airport_97, 0, 0, 0, 1, 5
Airport_1980, 0, 2, 0, 1, 3
Airport_98, 0, 1, 0, 0, 4
Airport_726, 0, 0, 1, 0, 3
Airport_99, 0, 1, 0, 5, 3
Airport_1348, 0, 0, 0, 0, 6
Airport_1981, 1, 3, 0, 1, 6
Airport_727, 0, 0, 0, 2, 5
Airport_100, 0, 0, 2, 1, 7
Airport_1349, 1, 0, 2, 2, 6
Airport_101, 0, 0, 0, 0, 6
Airport_1982, 0, 0, 1, 0, 7
Airport_102, 0, 0, 0, 0, 5
Airport_728, 0, 1, 0, 1, 5
Airport_103, 0, 0, 0, 0, 6
Airport_1350, 1, 1, 1, 1, 4
Airport_104, 1, 0, 0, 0, 5
Airport_1983, 2, 0, 0, 0, 5
Airport_105, 0, 0, 0, 0, 4
Airport_729, 0, 0, 1, 0, 3
Airport_106, 0, 0, 0, 0, 7
Airport_730, 0, 0, 1, 0, 6
Airport_107, 0, 0, 0, 0, 5
Airport_731, 0, 0, 0, 0, 6
Airport_108, 0, 0, 0, 0, 4
Airport_732, 0, 0, 2, 0, 4
Airport_109, 1, 1, 0, 0, 5
Airport_733, 1, 0, 0, 0, 6
Airport_110, 1, 1, 0, 0, 7
Airport_734, 0, 1, 0, 0, 8
Airport_111, 0, 0, 0, 0, 5
Airport_735, 0, 1, 0, 0, 5
Airport_112, 0, 0, 0, 0, 6
Airport_736, 0, 0, 1, 1, 4
Airport_113, 0, 0, 2, 1, 7
Airport_737, 0, 2, 0, 0, 6
Airport_114, 0, 0, 1, 0, 5
Airport_738, 0, 0, 0, 0, 6
Airport_115, 0, 2, 0, 0, 4
Airport_739, 0, 1, 0, 0, 5
Airport_116, 0, 0, 0, 0, 5
Airport_740, 0, 0, 0, 0, 4
Airport_117, 0, 1, 0, 1, 4
Airport_741, 0, 0, 0, 1, 7
Airport_118, 0, 0, 0, 1, 7
Airport_742, 0, 0, 0, 0, 5
Airport_119, 0, 1, 0, 1, 4
Airport_743, 0, 0, 0, 1, 7
Airport_120, 0, 0, 1, 1, 6
Airport_744, 0, 0, 1, 2, 2
Airport_121, 0, 0, 1, 1, 7
Airport_745, 0, 1, 0, 2, 5
Airport_122, 0, 1, 1, 1, 4
Airport_746, 0, 1, 0, 1, 5
Airport_123, 1, 0, 0, 0, 5
Airport_1984, 0, 0, 0, 1, 5
Airport_747, 1, 2, 1, 0, 6
Airport_1985, 1, 0, 0, 0, 5
Airport_124, 0, 0, 0, 0, 6
Airport_748, 0, 1, 0, 0, 5
Airport_1351, 0, 0, 2, 0, 5
Airport_1986, 0, 0, 0, 1, 5
Airport_749, 0, 2, 0, 0, 6
Airport_125, 1, 0, 0, 2, 4
Airport_1352, 0, 0, 1, 1, 6
Airport_1987, 0, 0, 0, 0, 4
Airport_750, 0, 0, 0, 1, 6
Airport_126, 1, 0, 0, 0, 7
Airport_1353, 0, 0, 0, 1, 4
Airport_1988, 0, 0, 0, 0, 5
Airport_751, 0, 0, 0, 0, 5
Airport_127, 0, 0, 0, 1, 5
Airport_1354, 0, 0, 0, 0, 6
Airport_1989, 0, 1, 1, 0, 5
Airport_752, 0, 0, 2, 0, 5
Airport_128, 0, 1, 1, 0, 5
Airport_1355, 2, 1, 0, 0, 6
Airport_1990, 0, 1, 0, 1, 7
Airport_753, 0, 0, 0, 2, 5
Airport_129, 0, 0, 0, 0, 4
Airport_1356, 1, 0, 0, 0, 6
Airport_1991, 1, 0, 0, 1, 4
Airport_754, 0, 1, 0, 0, 5
Airport_130, 0, 0, 0, 0, 4
Airport_1357, 0, 1, 0, 0, 4
Airport_1992, 0, 1, 1, 0, 3
Airport_755, 0, 0, 0, 1, 5
Airport_131, 1, 0, 1, 0, 5
Airport_1993, 0, 0, 0, 0, 4
Airport_1358, 1, 1, 0, 0, 5
Airport_132, 0, 1, 0, 0, 5
Airport_1359, 0, 0, 1, 1, 3
Airport_756, 0, 0, 0, 0, 4
Airport_1360, 1, 0, 0, 0, 4
Airport_1994, 0, 0, 0, 0, 5
Airport_1361, 0, 0, 0, 0, 6
Airport_133, 1, 0, 0, 0, 3
Airport_757, 1, 1, 0, 1, 5
Airport_1362, 0, 0, 0, 0, 5
Airport_758, 0, 0, 0, 0, 6
Airport_759, 0, 0, 1, 1, 4
Airport_1363, 0, 0, 0, 0, 6
Airport_760, 0, 0, 1, 0, 6
Airport_1364, 1, 0, 0, 0, 4
Airport_761, 0, 0, 2, 0, 5
Airport_1365, 0, 0, 0, 1, 5
Airport_762, 0, 0, 1, 1, 7
Airport_1366, 1, 0, 0, 1, 7
Airport_763, 0, 1, 2, 1, 4
Airport_1367, 0, 0, 0, 0, 5
Airport_764, 0, 0, 0, 0, 6
Airport_1368, 0, 1, 0, 0, 5
Airport_765, 0, 0, 0, 0, 4
Airport_1369, 0, 0, 0, 1, 5
Airport_766, 1, 2, 1, 0, 6
Airport_1370, 0, 0, 1, 0, 6
Airport_767, 1, 0, 0, 1, 4
Airport_1371, 1, 0, 0, 0, 4
Airport_768, 0, 0, 0, 0, 3
Airport_1372, 0, 0, 1, 0, 5
Airport_769, 0, 0, 0, 0, 5
Airport_1373, 0, 0, 1, 0, 5
Airport_770, 0, 0, 0, 0, 5
Airport_1374, 0, 1, 2, 1, 4
Airport_771, 1, 1, 0, 0, 3
Airport_1375, 0, 0, 0, 1, 4
Airport_772, 1, 0, 0, 1, 4
Airport_1376, 2, 0, 0, 1, 3
Airport_773, 0, 0, 1, 1, 5
Airport_1377, 0, 0, 0, 1, 3
Airport_774, 0, 1, 1, 1, 4
Airport_1378, 0, 0, 1, 2, 5
Airport_775, 0, 1, 0, 0, 3
Airport_1379, 1, 0, 0, 0, 4
Airport_776, 0, 0, 1, 0, 4
Airport_1380, 1, 0, 0, 0, 4
Airport_777, 0, 0, 0, 0, 8
Airport_1381, 0, 0, 0, 0, 4
Airport_778, 0, 1, 0, 0, 6
Airport_1382, 1, 0, 1, 1, 7
Airport_779, 0, 1, 0, 1, 5
Airport_1383, 1, 1, 0, 0, 4
Airport_780, 0, 3, 0, 0, 3
Airport_1384, 1, 0, 0, 0, 5
Airport_781, 0, 0, 1, 0, 6
Airport_1385, 0, 0, 0, 1, 4
Airport_782, 0, 0, 0, 0, 5
Airport_1386, 0, 0, 0, 0, 6
Airport_783, 0, 0, 0, 1, 6
Airport_1387, 0, 0, 0, 1, 6
Airport_784, 0, 0, 0, 0, 6
Airport_1388, 0, 1, 0, 1, 5
Airport_785, 0, 1, 0, 0, 4
Airport_1389, 1, 2, 1, 0, 6
Airport_786, 0, 1, 0, 2, 5
Airport_1390, 1, 0, 2, 1, 4
Airport_787, 0, 0, 0, 0, 4
Airport_1391, 1, 0, 0, 0, 4
Airport_788, 0, 1, 0, 1, 2
Airport_1392, 1, 0, 0, 0, 5
Airport_789, 0, 0, 0, 0, 7
Airport_1393, 1, 0, 0, 1, 4
Airport_790, 1, 0, 0, 0, 3
Airport_1394, 0, 0, 1, 0, 7
Airport_1395, 2, 0, 1, 0, 4
Airport_791, 0, 0, 1, 0, 5
Airport_1396, 0, 0, 0, 0, 4
Airport_792, 0, 0, 0, 0, 5
Airport_1397, 0, 0, 0, 1, 6
Airport_793, 0, 0, 1, 0, 3
Airport_134, 0, 1, 0, 0, 5
Airport_794, 0, 0, 0, 1, 7
Airport_1398, 0, 0, 0, 0, 6
Airport_1995, 0, 0, 0, 0, 4
Airport_135, 0, 0, 1, 0, 4
Airport_795, 0, 1, 1, 0, 5
Airport_796, 0, 0, 0, 0, 6
Airport_797, 0, 0, 1, 1, 5
Airport_798, 1, 0, 0, 0, 5
Airport_799, 0, 1, 0, 1, 5
Airport_800, 0, 0, 0, 1, 5
Airport_801, 0, 0, 0, 0, 7
Airport_802, 0, 2, 0, 1, 5
Airport_803, 0, 0, 0, 0, 6
Airport_804, 1, 0, 0, 1, 5
Airport_805, 0, 1, 0, 0, 5
Airport_806, 0, 2, 0, 0, 5
Airport_807, 1, 0, 0, 0, 5
Airport_808, 0, 0, 0, 1, 6
Airport_809, 0, 0, 0, 0, 5
Airport_810, 0, 0, 0, 0, 4
Airport_811, 0, 2, 0, 0, 6
Airport_812, 0, 1, 1, 1, 5
Airport_813, 0, 0, 0, 0, 6
Airport_814, 0, 0, 0, 0, 6
Airport_1399, 1, 0, 0, 1, 5
Airport_1996, 0, 0, 0, 0, 5
Airport_815, 0, 0, 0, 0, 5
Airport_1400, 0, 0, 0, 1, 4
Airport_1997, 0, 1, 0, 0, 5
Airport_816, 0, 0, 1, 0, 4
Airport_1401, 0, 0, 0, 0, 3
Airport_1998, 0, 0, 0, 0, 4
Airport_817, 0, 0, 1, 0, 4
Airport_1402, 0, 1, 0, 0, 4
Airport_1999, 0, 0, 0, 0, 4
Airport_818, 0, 1, 0, 1, 7
Airport_1403, 0, 0, 0, 1, 4
Airport_2000, 0, 0, 0, 1, 4
Airport_136, 0, 0, 0, 0, 7
Airport_819, 0, 0, 0, 0, 5
Airport_1404, 0, 0, 0, 0, 5
Airport_2001, 0, 0, 0, 1, 4
Airport_137, 0, 1, 0, 2, 4
Airport_820, 0, 0, 2, 0, 6
Airport_1405, 0, 0, 0, 0, 5
Airport_2002, 0, 1, 2, 0, 6
Airport_138, 0, 2, 0, 0, 4
Airport_821, 0, 0, 1, 0, 6
Airport_1406, 0, 1, 0, 1, 7
Airport_2003, 0, 0, 0, 0, 4
Airport_139, 1, 0, 0, 0, 3
Airport_822, 0, 0, 1, 0, 5
Airport_1407, 0, 1, 0, 0, 5
Airport_2004, 1, 0, 1, 0, 4
Airport_140, 0, 0, 0, 1, 6
Airport_823, 0, 1, 0, 0, 4
Airport_1408, 1, 1, 0, 0, 4
Airport_2005, 0, 2, 0, 1, 5
Airport_141, 0, 0, 0, 0, 5
Airport_824, 0, 1, 0, 0, 6
Airport_1409, 0, 0, 0, 0, 3
Airport_2006, 0, 0, 0, 2, 5
Airport_142, 0, 0, 0, 1, 5
Airport_825, 0, 1, 0, 1, 4
Airport_1410, 0, 1, 1, 0, 5
Airport_2007, 0, 0, 0, 0, 4
Airport_143, 0, 1, 1, 1, 3
Airport_826, 0, 0, 3, 1, 6
Airport_1411, 0, 0, 0, 0, 6
Airport_2008, 0, 1, 0, 0, 6
Airport_144, 0, 1, 0, 0, 7
Airport_827, 0, 0, 0, 1, 6
Airport_1412, 2, 0, 0, 0, 8
Airport_2009, 0, 0, 1, 0, 6
Airport_145, 0, 0, 0, 0, 7
Airport_828, 0, 0, 1, 0, 3
