# number of destination LPs (sorted by largest messages sent to) to cover percentage of total events
# LP name, total events sent, num of LPs to cover: 75, 80, 90, 95, and 100 percent of the total events sent.
Airport_24, 11, 3, 3, 3, 4, 4
Airport_1908, 7, 3, 3, 4, 4, 4
Airport_1275, 11, 3, 3, 3, 4, 4
Airport_654, 11, 3, 3, 3, 4, 4
Airport_25, 19, 3, 3, 4, 4, 4
Airport_1909, 16, 2, 3, 3, 4, 4
Airport_1276, 16, 3, 3, 4, 4, 4
Airport_655, 9, 3, 3, 4, 4, 4
Airport_26, 8, 2, 3, 4, 4, 4
Airport_1910, 13, 3, 4, 4, 4, 4
Airport_1277, 17, 3, 4, 4, 4, 4
Airport_656, 15, 2, 2, 3, 4, 4
Airport_27, 11, 3, 3, 3, 4, 4
Airport_1911, 11, 3, 3, 3, 4, 4
Airport_1278, 13, 3, 3, 4, 4, 4
Airport_657, 10, 2, 2, 3, 4, 4
Airport_28, 13, 3, 3, 4, 4, 4
Airport_1912, 10, 2, 2, 3, 4, 4
Airport_1279, 15, 3, 3, 4, 4, 4
Airport_658, 12, 2, 3, 3, 3, 3
Airport_29, 10, 3, 3, 4, 4, 4
Airport_1913, 10, 3, 3, 3, 4, 4
Airport_1280, 7, 3, 3, 4, 4, 4
Airport_30, 16, 3, 4, 4, 4, 4
Airport_659, 21, 3, 3, 4, 4, 4
Airport_1281, 10, 2, 2, 3, 3, 3
Airport_1914, 17, 3, 4, 4, 4, 4
Airport_31, 16, 3, 3, 4, 4, 4
Airport_660, 6, 3, 3, 4, 4, 4
Airport_1282, 11, 3, 3, 3, 3, 3
Airport_1915, 10, 3, 3, 3, 4, 4
Airport_32, 10, 3, 3, 4, 4, 4
Airport_661, 8, 2, 3, 3, 3, 3
Airport_1283, 8, 2, 3, 3, 3, 3
Airport_1916, 14, 2, 3, 3, 3, 3
Airport_33, 21, 3, 3, 4, 4, 4
Airport_1284, 17, 3, 3, 4, 4, 4
Airport_662, 13, 3, 3, 3, 4, 4
Airport_1917, 11, 3, 3, 3, 4, 4
Airport_34, 12, 3, 3, 3, 4, 4
Airport_1285, 7, 2, 2, 3, 3, 3
Airport_663, 15, 3, 3, 4, 4, 4
Airport_1918, 12, 2, 3, 3, 4, 4
Airport_35, 17, 2, 3, 3, 4, 4
Airport_1286, 14, 3, 3, 4, 4, 4
Airport_664, 17, 3, 3, 4, 4, 4
Airport_1919, 5, 2, 2, 3, 3, 3
Airport_36, 12, 2, 3, 3, 4, 4
Airport_1287, 7, 2, 2, 3, 3, 3
Airport_665, 9, 2, 3, 3, 3, 3
Airport_1920, 14, 3, 3, 4, 4, 4
Airport_37, 13, 3, 3, 3, 4, 4
Airport_1288, 10, 2, 2, 3, 4, 4
Airport_666, 11, 3, 3, 4, 4, 4
Airport_1921, 15, 3, 3, 4, 4, 4
Airport_38, 12, 3, 3, 4, 4, 4
Airport_1289, 11, 3, 3, 4, 4, 4
Airport_667, 12, 3, 3, 4, 4, 4
Airport_1922, 12, 3, 3, 4, 4, 4
Airport_39, 12, 3, 3, 3, 4, 4
Airport_1290, 11, 2, 2, 2, 3, 3
Airport_668, 10, 3, 3, 4, 4, 4
Airport_1923, 12, 2, 3, 3, 4, 4
Airport_40, 9, 3, 3, 4, 4, 4
Airport_1291, 15, 2, 2, 3, 4, 4
Airport_669, 14, 3, 3, 4, 4, 4
Airport_1924, 10, 2, 2, 3, 3, 3
Airport_41, 11, 2, 2, 3, 3, 3
Airport_1292, 6, 3, 3, 4, 4, 4
Airport_670, 14, 3, 4, 4, 4, 4
Airport_1925, 12, 2, 3, 3, 4, 4
Airport_42, 12, 2, 3, 3, 4, 4
Airport_1293, 9, 3, 3, 4, 4, 4
Airport_671, 15, 3, 3, 4, 4, 4
Airport_1926, 10, 2, 2, 2, 3, 3
Airport_43, 19, 3, 4, 4, 4, 4
Airport_1294, 23, 3, 3, 4, 4, 4
Airport_672, 10, 2, 2, 2, 3, 3
Airport_1927, 9, 3, 3, 4, 4, 4
Airport_44, 21, 3, 3, 4, 4, 4
Airport_1295, 12, 3, 3, 4, 4, 4
Airport_673, 11, 3, 3, 3, 4, 4
Airport_1928, 10, 2, 2, 3, 4, 4
Airport_45, 12, 3, 3, 3, 4, 4
Airport_1296, 13, 3, 3, 4, 4, 4
Airport_674, 14, 3, 4, 4, 4, 4
Airport_1929, 12, 2, 2, 3, 4, 4
Airport_46, 9, 2, 2, 2, 2, 2
Airport_1297, 12, 2, 3, 3, 4, 4
Airport_675, 8, 2, 3, 4, 4, 4
Airport_1930, 14, 3, 3, 3, 4, 4
Airport_47, 12, 2, 3, 3, 3, 3
Airport_1298, 13, 3, 3, 4, 4, 4
Airport_676, 20, 3, 3, 4, 4, 4
Airport_1931, 8, 2, 3, 4, 4, 4
Airport_48, 10, 3, 3, 4, 4, 4
Airport_1299, 12, 3, 3, 3, 3, 3
Airport_677, 15, 3, 3, 4, 4, 4
Airport_1932, 12, 2, 2, 3, 3, 3
Airport_49, 13, 3, 3, 4, 4, 4
Airport_1300, 14, 3, 3, 4, 4, 4
Airport_678, 12, 3, 3, 4, 4, 4
Airport_1933, 8, 2, 3, 3, 3, 3
Airport_50, 16, 3, 3, 4, 4, 4
Airport_1301, 9, 3, 3, 4, 4, 4
Airport_679, 17, 3, 3, 4, 4, 4
Airport_1934, 11, 2, 2, 3, 3, 3
Airport_51, 11, 3, 3, 4, 4, 4
Airport_1302, 19, 3, 3, 4, 4, 4
Airport_680, 12, 3, 3, 4, 4, 4
Airport_1935, 12, 2, 3, 3, 4, 4
Airport_52, 10, 3, 3, 3, 4, 4
Airport_1303, 19, 3, 3, 4, 4, 4
Airport_681, 12, 2, 2, 3, 4, 4
Airport_1936, 14, 2, 3, 3, 3, 3
Airport_53, 16, 3, 3, 3, 4, 4
Airport_1304, 18, 3, 3, 4, 4, 4
Airport_682, 9, 3, 4, 4, 4, 4
Airport_1937, 14, 3, 3, 4, 4, 4
Airport_54, 9, 2, 3, 4, 4, 4
Airport_1305, 10, 3, 3, 3, 4, 4
Airport_683, 16, 3, 3, 4, 4, 4
Airport_1938, 10, 3, 3, 3, 4, 4
Airport_55, 17, 3, 3, 4, 4, 4
Airport_1306, 12, 2, 2, 2, 3, 3
Airport_684, 13, 3, 3, 4, 4, 4
Airport_1939, 13, 2, 2, 3, 3, 3
Airport_56, 18, 3, 3, 4, 4, 4
Airport_1307, 8, 2, 3, 3, 3, 3
Airport_685, 9, 2, 3, 4, 4, 4
Airport_1940, 11, 3, 3, 4, 4, 4
Airport_57, 8, 2, 3, 4, 4, 4
Airport_1308, 11, 3, 3, 3, 4, 4
Airport_686, 12, 3, 3, 4, 4, 4
Airport_1941, 9, 3, 4, 4, 4, 4
Airport_58, 12, 3, 3, 4, 4, 4
Airport_687, 11, 3, 3, 3, 4, 4
Airport_1309, 17, 3, 3, 4, 4, 4
Airport_1942, 25, 3, 3, 4, 4, 4
Airport_59, 11, 3, 3, 4, 4, 4
Airport_688, 17, 3, 3, 4, 4, 4
Airport_1310, 17, 3, 3, 4, 4, 4
Airport_1943, 15, 3, 3, 3, 4, 4
Airport_60, 12, 2, 3, 3, 4, 4
Airport_689, 12, 3, 3, 4, 4, 4
Airport_1311, 12, 2, 3, 3, 3, 3
Airport_1944, 11, 3, 3, 3, 4, 4
Airport_61, 16, 3, 3, 4, 4, 4
Airport_690, 16, 3, 3, 4, 4, 4
Airport_1312, 9, 3, 4, 4, 4, 4
Airport_1945, 16, 3, 3, 4, 4, 4
Airport_62, 12, 3, 3, 4, 4, 4
Airport_691, 13, 3, 3, 4, 4, 4
Airport_1313, 17, 3, 4, 4, 4, 4
Airport_1946, 20, 3, 3, 4, 4, 4
Airport_63, 10, 3, 3, 4, 4, 4
Airport_692, 15, 3, 3, 4, 4, 4
Airport_1314, 13, 3, 3, 4, 4, 4
Airport_1947, 12, 3, 3, 4, 4, 4
Airport_64, 16, 3, 3, 4, 4, 4
Airport_693, 9, 3, 3, 4, 4, 4
Airport_1315, 17, 3, 3, 4, 4, 4
Airport_1948, 14, 3, 3, 4, 4, 4
Airport_65, 11, 3, 3, 3, 4, 4
Airport_694, 15, 3, 3, 4, 4, 4
Airport_1316, 11, 3, 3, 3, 4, 4
Airport_1949, 14, 3, 4, 4, 4, 4
Airport_695, 12, 2, 3, 3, 4, 4
Airport_66, 9, 2, 3, 3, 3, 3
Airport_1317, 9, 3, 3, 4, 4, 4
Airport_1950, 8, 3, 3, 4, 4, 4
Airport_696, 10, 3, 3, 4, 4, 4
Airport_67, 10, 3, 3, 3, 4, 4
Airport_1318, 10, 2, 2, 3, 3, 3
Airport_1951, 9, 2, 3, 3, 3, 3
Airport_697, 15, 3, 3, 3, 4, 4
Airport_68, 11, 3, 3, 4, 4, 4
Airport_1319, 16, 3, 3, 4, 4, 4
Airport_1952, 14, 3, 3, 4, 4, 4
Airport_698, 13, 3, 3, 3, 4, 4
Airport_69, 12, 3, 3, 3, 4, 4
Airport_1320, 15, 3, 3, 3, 4, 4
Airport_1953, 15, 3, 3, 4, 4, 4
Airport_699, 3, 2, 2, 2, 2, 2
Airport_70, 16, 3, 3, 4, 4, 4
Airport_1321, 5, 1, 1, 2, 2, 2
Airport_1954, 11, 3, 3, 4, 4, 4
Airport_700, 14, 3, 3, 4, 4, 4
Airport_71, 12, 3, 3, 3, 4, 4
Airport_1322, 16, 2, 3, 3, 4, 4
Airport_1955, 11, 2, 2, 3, 4, 4
Airport_701, 7, 3, 3, 4, 4, 4
Airport_72, 17, 3, 3, 4, 4, 4
Airport_1323, 9, 3, 3, 4, 4, 4
Airport_1956, 14, 3, 4, 4, 4, 4
Airport_702, 11, 3, 3, 3, 4, 4
Airport_73, 10, 3, 3, 3, 4, 4
Airport_1324, 14, 3, 3, 4, 4, 4
Airport_1957, 10, 3, 3, 4, 4, 4
Airport_703, 12, 3, 3, 4, 4, 4
Airport_74, 12, 3, 3, 3, 4, 4
Airport_1325, 11, 3, 3, 3, 4, 4
Airport_1958, 15, 3, 3, 4, 4, 4
Airport_704, 16, 3, 3, 4, 4, 4
Airport_75, 9, 3, 4, 4, 4, 4
Airport_1326, 16, 3, 3, 4, 4, 4
Airport_1959, 11, 3, 3, 3, 3, 3
Airport_705, 15, 3, 3, 4, 4, 4
Airport_76, 14, 3, 3, 4, 4, 4
Airport_1327, 11, 3, 3, 3, 4, 4
Airport_1960, 11, 3, 3, 3, 4, 4
Airport_706, 11, 3, 3, 3, 4, 4
Airport_77, 16, 3, 3, 4, 4, 4
Airport_1328, 15, 3, 3, 3, 4, 4
Airport_1961, 10, 2, 2, 3, 3, 3
Airport_707, 11, 3, 3, 3, 4, 4
Airport_78, 14, 3, 3, 4, 4, 4
Airport_1329, 6, 2, 2, 3, 3, 3
Airport_1962, 12, 2, 3, 3, 4, 4
Airport_708, 17, 3, 3, 4, 4, 4
Airport_79, 15, 2, 2, 2, 3, 3
Airport_1330, 13, 3, 3, 4, 4, 4
Airport_1963, 12, 2, 3, 3, 4, 4
Airport_709, 11, 3, 3, 3, 4, 4
Airport_80, 5, 3, 3, 4, 4, 4
Airport_1331, 5, 2, 2, 3, 3, 3
Airport_1964, 12, 3, 3, 4, 4, 4
Airport_710, 11, 3, 3, 3, 4, 4
Airport_81, 10, 3, 3, 3, 4, 4
Airport_1332, 9, 3, 4, 4, 4, 4
Airport_1965, 7, 2, 2, 3, 3, 3
Airport_711, 14, 3, 3, 3, 4, 4
Airport_82, 12, 3, 3, 4, 4, 4
Airport_1333, 8, 1, 2, 3, 3, 3
Airport_1966, 13, 3, 3, 4, 4, 4
Airport_712, 4, 2, 3, 3, 3, 3
Airport_83, 8, 3, 3, 4, 4, 4
Airport_1334, 14, 3, 3, 4, 4, 4
Airport_1967, 11, 3, 3, 3, 4, 4
Airport_713, 10, 3, 3, 3, 4, 4
Airport_84, 18, 3, 3, 4, 4, 4
Airport_1335, 9, 3, 3, 4, 4, 4
Airport_1968, 14, 3, 3, 4, 4, 4
Airport_714, 19, 3, 3, 4, 4, 4
Airport_1336, 12, 2, 3, 3, 4, 4
Airport_85, 15, 3, 3, 4, 4, 4
Airport_1969, 12, 3, 3, 4, 4, 4
Airport_715, 15, 3, 3, 4, 4, 4
Airport_1337, 11, 2, 2, 3, 3, 3
Airport_1970, 8, 2, 3, 4, 4, 4
Airport_86, 11, 3, 3, 3, 4, 4
Airport_716, 15, 3, 3, 4, 4, 4
Airport_1338, 10, 2, 2, 3, 4, 4
Airport_1971, 7, 3, 3, 4, 4, 4
Airport_87, 11, 3, 3, 3, 3, 3
Airport_717, 12, 3, 3, 4, 4, 4
Airport_1339, 13, 2, 3, 3, 3, 3
Airport_1972, 12, 3, 3, 4, 4, 4
Airport_88, 6, 2, 2, 3, 3, 3
Airport_718, 16, 3, 3, 4, 4, 4
Airport_1340, 12, 3, 3, 4, 4, 4
Airport_1973, 10, 3, 3, 3, 4, 4
Airport_89, 11, 3, 3, 3, 4, 4
Airport_719, 10, 2, 2, 3, 4, 4
Airport_1341, 12, 3, 3, 4, 4, 4
Airport_1974, 18, 3, 4, 4, 4, 4
Airport_90, 15, 3, 3, 3, 4, 4
Airport_720, 12, 3, 3, 4, 4, 4
Airport_1342, 20, 3, 3, 4, 4, 4
Airport_1975, 10, 3, 3, 3, 4, 4
Airport_91, 17, 3, 3, 4, 4, 4
Airport_721, 14, 3, 3, 3, 4, 4
Airport_1343, 10, 2, 2, 2, 3, 3
Airport_1976, 8, 1, 2, 2, 2, 2
Airport_92, 9, 3, 3, 4, 4, 4
Airport_722, 12, 2, 3, 3, 4, 4
Airport_1344, 13, 3, 3, 4, 4, 4
Airport_1977, 8, 2, 3, 3, 3, 3
Airport_93, 19, 3, 3, 4, 4, 4
Airport_723, 5, 2, 2, 3, 3, 3
Airport_1345, 9, 3, 3, 4, 4, 4
Airport_1978, 13, 3, 3, 4, 4, 4
Airport_94, 13, 3, 3, 4, 4, 4
Airport_724, 10, 3, 3, 3, 4, 4
Airport_1346, 15, 3, 3, 3, 4, 4
Airport_1979, 11, 3, 3, 3, 3, 3
Airport_95, 11, 3, 3, 3, 4, 4
Airport_725, 13, 3, 3, 4, 4, 4
Airport_96, 12, 3, 3, 3, 4, 4
Airport_1347, 15, 3, 3, 4, 4, 4
Airport_97, 13, 3, 3, 4, 4, 4
Airport_1980, 14, 3, 4, 4, 4, 4
Airport_98, 11, 3, 3, 4, 4, 4
Airport_726, 11, 3, 3, 4, 4, 4
Airport_99, 12, 3, 3, 4, 4, 4
Airport_1348, 20, 3, 3, 4, 4, 4
Airport_1981, 18, 3, 3, 4, 4, 4
Airport_727, 16, 3, 3, 4, 4, 4
Airport_100, 20, 3, 4, 4, 4, 4
Airport_1349, 16, 3, 3, 4, 4, 4
Airport_101, 16, 2, 3, 3, 4, 4
Airport_1982, 13, 3, 3, 3, 4, 4
Airport_102, 12, 3, 3, 3, 4, 4
Airport_728, 14, 3, 3, 4, 4, 4
Airport_103, 13, 3, 3, 4, 4, 4
Airport_1350, 13, 3, 3, 4, 4, 4
Airport_104, 15, 3, 3, 4, 4, 4
Airport_1983, 16, 2, 3, 3, 4, 4
Airport_105, 8, 3, 3, 4, 4, 4
Airport_729, 12, 3, 3, 3, 4, 4
Airport_106, 16, 3, 3, 4, 4, 4
Airport_730, 16, 3, 3, 4, 4, 4
Airport_107, 10, 2, 2, 3, 3, 3
Airport_731, 17, 3, 3, 4, 4, 4
Airport_108, 14, 3, 3, 4, 4, 4
Airport_732, 8, 2, 3, 4, 4, 4
Airport_109, 6, 2, 2, 3, 3, 3
Airport_733, 13, 3, 3, 4, 4, 4
Airport_110, 17, 3, 4, 4, 4, 4
Airport_734, 17, 3, 3, 4, 4, 4
Airport_111, 12, 2, 2, 3, 4, 4
Airport_735, 9, 2, 3, 4, 4, 4
Airport_112, 12, 3, 3, 4, 4, 4
Airport_736, 8, 2, 2, 3, 3, 3
Airport_113, 16, 2, 2, 3, 4, 4
Airport_737, 10, 3, 3, 3, 4, 4
Airport_114, 11, 2, 2, 3, 3, 3
Airport_738, 15, 3, 3, 3, 4, 4
Airport_115, 10, 3, 3, 4, 4, 4
Airport_739, 11, 2, 2, 3, 4, 4
Airport_116, 11, 3, 3, 3, 4, 4
Airport_740, 9, 3, 3, 4, 4, 4
Airport_117, 12, 3, 4, 4, 4, 4
Airport_741, 14, 3, 3, 4, 4, 4
Airport_118, 18, 3, 3, 4, 4, 4
Airport_742, 13, 2, 3, 3, 4, 4
Airport_119, 20, 3, 3, 4, 4, 4
Airport_743, 13, 3, 3, 3, 4, 4
Airport_120, 15, 3, 3, 3, 4, 4
Airport_744, 5, 2, 2, 3, 3, 3
Airport_121, 13, 3, 3, 4, 4, 4
Airport_745, 12, 3, 3, 4, 4, 4
Airport_122, 10, 2, 2, 3, 3, 3
Airport_746, 14, 3, 4, 4, 4, 4
Airport_123, 11, 2, 2, 3, 3, 3
Airport_1984, 10, 3, 3, 3, 4, 4
Airport_747, 14, 3, 3, 3, 4, 4
Airport_1985, 13, 3, 3, 4, 4, 4
Airport_124, 15, 3, 3, 4, 4, 4
Airport_748, 11, 3, 3, 4, 4, 4
Airport_1351, 9, 2, 3, 4, 4, 4
Airport_1986, 19, 2, 2, 3, 4, 4
Airport_749, 11, 3, 3, 4, 4, 4
Airport_125, 16, 2, 3, 3, 4, 4
Airport_1352, 14, 3, 3, 4, 4, 4
Airport_1987, 12, 3, 3, 3, 4, 4
Airport_750, 15, 3, 3, 4, 4, 4
Airport_126, 23, 3, 3, 4, 4, 4
Airport_1353, 9, 2, 3, 4, 4, 4
Airport_1988, 8, 3, 4, 4, 4, 4
Airport_751, 10, 3, 3, 3, 4, 4
Airport_127, 11, 3, 3, 4, 4, 4
Airport_1354, 13, 2, 3, 3, 4, 4
Airport_1989, 13, 3, 3, 4, 4, 4
Airport_752, 16, 2, 3, 4, 4, 4
Airport_128, 12, 3, 3, 4, 4, 4
Airport_1355, 13, 2, 3, 3, 4, 4
Airport_1990, 15, 3, 3, 4, 4, 4
Airport_753, 15, 3, 3, 4, 4, 4
Airport_129, 6, 2, 2, 3, 3, 3
Airport_1356, 13, 3, 3, 3, 4, 4
Airport_1991, 10, 3, 3, 4, 4, 4
Airport_754, 10, 2, 2, 3, 4, 4
Airport_130, 14, 3, 3, 4, 4, 4
Airport_1357, 8, 3, 3, 4, 4, 4
Airport_1992, 10, 3, 3, 3, 4, 4
Airport_755, 17, 3, 3, 4, 4, 4
Airport_131, 13, 3, 3, 3, 4, 4
Airport_1993, 7, 3, 3, 3, 3, 3
Airport_1358, 11, 3, 3, 3, 4, 4
Airport_132, 13, 3, 3, 3, 4, 4
Airport_1359, 10, 3, 3, 4, 4, 4
Airport_756, 11, 3, 3, 3, 4, 4
Airport_1360, 11, 3, 3, 4, 4, 4
Airport_1994, 15, 3, 3, 3, 4, 4
Airport_1361, 12, 3, 3, 4, 4, 4
Airport_133, 3, 3, 3, 3, 3, 3
Airport_757, 15, 3, 3, 4, 4, 4
Airport_1362, 12, 2, 2, 3, 3, 3
Airport_758, 10, 3, 3, 4, 4, 4
Airport_759, 16, 3, 4, 4, 4, 4
Airport_1363, 14, 3, 4, 4, 4, 4
Airport_760, 16, 3, 3, 4, 4, 4
Airport_1364, 11, 3, 3, 3, 3, 3
Airport_761, 10, 3, 3, 4, 4, 4
Airport_1365, 14, 3, 3, 3, 4, 4
Airport_762, 18, 3, 3, 4, 4, 4
Airport_1366, 24, 3, 3, 4, 4, 4
Airport_763, 15, 3, 3, 3, 4, 4
Airport_1367, 13, 3, 3, 3, 4, 4
Airport_764, 15, 3, 3, 3, 4, 4
Airport_1368, 13, 3, 3, 4, 4, 4
Airport_765, 10, 3, 3, 4, 4, 4
Airport_1369, 11, 3, 3, 3, 4, 4
Airport_766, 16, 3, 3, 4, 4, 4
Airport_1370, 13, 3, 3, 4, 4, 4
Airport_767, 13, 3, 3, 4, 4, 4
Airport_1371, 7, 3, 3, 3, 3, 3
Airport_768, 10, 3, 3, 3, 4, 4
Airport_1372, 13, 2, 3, 3, 4, 4
Airport_769, 14, 3, 4, 4, 4, 4
Airport_1373, 19, 3, 3, 4, 4, 4
Airport_770, 10, 3, 3, 3, 4, 4
Airport_1374, 11, 3, 3, 4, 4, 4
Airport_771, 11, 3, 3, 4, 4, 4
Airport_1375, 15, 3, 3, 4, 4, 4
Airport_772, 10, 2, 2, 3, 4, 4
Airport_1376, 8, 3, 4, 4, 4, 4
Airport_773, 13, 3, 3, 4, 4, 4
Airport_1377, 8, 3, 3, 4, 4, 4
Airport_774, 19, 3, 4, 4, 4, 4
Airport_1378, 14, 3, 3, 4, 4, 4
Airport_775, 5, 3, 3, 4, 4, 4
Airport_1379, 10, 2, 2, 3, 4, 4
Airport_776, 10, 3, 3, 3, 4, 4
Airport_1380, 21, 3, 3, 4, 4, 4
Airport_777, 18, 2, 3, 3, 4, 4
Airport_1381, 13, 3, 3, 3, 4, 4
Airport_778, 12, 2, 3, 3, 4, 4
Airport_1382, 16, 3, 3, 4, 4, 4
Airport_779, 10, 3, 3, 3, 4, 4
Airport_1383, 10, 3, 3, 4, 4, 4
Airport_780, 11, 3, 3, 4, 4, 4
Airport_1384, 11, 3, 3, 3, 4, 4
Airport_781, 15, 2, 2, 3, 4, 4
Airport_1385, 11, 3, 3, 3, 3, 3
Airport_782, 15, 3, 3, 4, 4, 4
Airport_1386, 12, 3, 3, 3, 4, 4
Airport_783, 12, 2, 3, 3, 4, 4
Airport_1387, 19, 3, 3, 4, 4, 4
Airport_784, 11, 3, 3, 4, 4, 4
Airport_1388, 11, 3, 3, 4, 4, 4
Airport_785, 10, 3, 3, 4, 4, 4
Airport_1389, 16, 3, 3, 4, 4, 4
Airport_786, 14, 3, 3, 3, 4, 4
Airport_1390, 15, 3, 3, 4, 4, 4
Airport_787, 12, 3, 3, 4, 4, 4
Airport_1391, 9, 3, 4, 4, 4, 4
Airport_788, 8, 3, 3, 4, 4, 4
Airport_1392, 10, 3, 3, 3, 4, 4
Airport_789, 18, 3, 3, 4, 4, 4
Airport_1393, 9, 3, 3, 4, 4, 4
Airport_790, 7, 2, 2, 3, 3, 3
Airport_1394, 14, 3, 3, 3, 4, 4
