# events available by simulation cycle
# num of events ready for execution
2493
2474
2442
2398
2354
2357
2292
2219
2237
2150
2069
1959
1972
1851
1712
1727
1612
1621
1475
1498
1376
1240
1274
1149
1196
1057
1133
1015
1049
948
1007
881
942
846
746
833
738
639
750
663
590
527
648
588
510
633
561
472
602
528
659
588
520
452
577
512
456
413
568
493
427
583
518
641
568
510
447
555
487
638
562
498
434
555
670
589
520
657
588
506
641
549
475
620
550
677
590
508
618
542
451
572
511
440
375
502
440
366
524
450
381
320
452
401
530
471
399
522
450
385
520
446
572
493
429
552
488
421
538
470
400
517
449
392
520
451
384
545
471
582
508
444
547
668
570
490
610
705
622
711
627
717
621
528
637
535
448
531
455
585
507
424
552
463
552
480
408
540
453
572
484
581
498
595
496
599
524
629
542
449
542
458
564
486
423
503
412
340
466
580
492
400
507
413
526
443
542
470
567
491
408
519
434
353
468
380
477
400
506
411
506
407
494
562
465
383
460
377
488
415
338
400
317
378
295
377
308
230
308
238
178
259
202
275
204
274
203
277
185
244
167
216
146
181
115
74
133
80
50
108
67
37
99
116
65
75
47
46
25
6
22
8
3
10
2
