# Record of the timestamp deltas (receiveTime[LP_i+1] - receiveTime[LP_i]) of events in each LP
# receiving LP, number of events processed in unique timesteps, min time delta, max time delta, mean time delta (of all but initial events), variance of mean, num times events share a timestamp, num of sampling windows, length of time interval sampled, [,num of sampling windows] events falling in said window
Airport_16, 48, 1, 8, 2.0851063829787235, 2.1204164780443637, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_17, 45, 1, 7, 2.204545454545454, 2.3899793388429753, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_18, 47, 1, 8, 2.108695652173913, 1.8794896030245745, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_19, 51, 1, 6, 1.96, 1.5184, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_20, 46, 1, 7, 2.1333333333333333, 2.204444444444444, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_21, 47, 1, 9, 2.065217391304348, 2.1913988657844987, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_22, 40, 1, 12, 2.5384615384615388, 4.761341222879683, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_23, 52, 1, 6, 1.9019607843137256, 1.7747020376778164, 23,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_24, 47, 1, 6, 2.1521739130434785, 2.1290170132325144, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_25, 52, 1, 5, 1.921568627450981, 1.7193387158785083, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_26, 44, 1, 8, 2.302325581395349, 2.303948080043267, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_27, 42, 1, 9, 2.3902439024390243, 2.676977989292088, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_28, 49, 1, 10, 2.020833333333334, 2.5203993055555562, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_29, 45, 1, 5, 2.1818181818181817, 1.603305785123967, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_30, 52, 1, 6, 1.9215686274509802, 1.6801230296039988, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_31, 50, 1, 7, 1.9795918367346939, 2.591420241566015, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_32, 39, 1, 11, 2.605263157894736, 4.1862880886426606, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_33, 56, 1, 7, 1.7454545454545458, 1.1715702479338845, 22,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_34, 41, 1, 9, 2.4250000000000003, 3.7943749999999987, 23,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_35, 49, 1, 6, 2.041666666666666, 1.8315972222222223, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_36, 43, 1, 6, 2.214285714285714, 2.215986394557823, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_37, 48, 1, 6, 1.9787234042553195, 1.6803983703033043, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_38, 45, 1, 11, 2.1136363636363633, 3.3279958677685944, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_39, 47, 1, 7, 2.0869565217391304, 2.2098298676748573, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_40, 47, 1, 9, 2.152173913043478, 2.824669187145558, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_41, 43, 1, 8, 2.30952380952381, 3.2137188208616783, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_42, 43, 1, 11, 2.261904761904762, 3.812358276643991, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_43, 50, 1, 7, 2.020408163265306, 2.101624323198667, 27,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_44, 54, 1, 7, 1.7924528301886795, 1.5606977572089706, 21,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_45, 49, 1, 7, 2.041666666666667, 2.081597222222222, 12,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_46, 39, 1, 16, 2.4473684210526314, 6.405124653739612, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_47, 43, 1, 11, 2.309523809523809, 4.213718820861679, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_48, 40, 1, 8, 2.538461538461538, 2.658777120315583, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_49, 50, 1, 7, 1.9795918367346939, 1.8567263640149936, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_50, 52, 1, 5, 1.9215686274509802, 1.4448289119569397, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_51, 44, 1, 6, 1.9534883720930232, 1.6722552731206055, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_52, 46, 1, 7, 2.177777777777777, 1.8795061728395057, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_53, 48, 1, 8, 2.0212765957446805, 2.0208239022181975, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_54, 45, 1, 6, 2.2045454545454546, 1.8445247933884297, 10,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_55, 44, 1, 9, 2.279069767441859, 3.550027041644133, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_56, 53, 1, 5, 1.8461538461538467, 1.4763313609467459, 23,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_57, 43, 1, 9, 2.357142857142857, 4.753401360544219, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_58, 42, 1, 6, 2.4146341463414633, 2.3890541344437843, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_59, 42, 1, 10, 2.2439024390243905, 3.5990481856038072, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_60, 42, 1, 9, 2.3902439024390243, 2.8720999405116006, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_61, 49, 1, 7, 2.0625000000000004, 2.0585937499999996, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_62, 46, 1, 6, 2.088888888888889, 1.6809876543209874, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_63, 43, 1, 10, 2.357142857142857, 2.753401360544218, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_64, 50, 1, 10, 1.9999999999999998, 2.693877551020408, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_65, 45, 1, 8, 2.2045454545454546, 2.3899793388429753, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_66, 42, 1, 8, 2.2439024390243905, 2.964901844140392, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_67, 46, 1, 8, 2.1999999999999997, 3.2711111111111113, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_68, 47, 1, 11, 2.1086956521739126, 2.8794896030245747, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_69, 42, 1, 9, 2.3658536585365857, 3.1588340273646636, 23,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_70, 44, 1, 9, 2.232558139534884, 3.2947539210383994, 22,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_71, 45, 1, 5, 2.022727272727273, 1.24948347107438, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_72, 50, 1, 6, 2.0000000000000004, 1.9183673469387754, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_73, 43, 1, 12, 2.2857142857142856, 3.5850340136054424, 10,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_74, 45, 1, 9, 2.1363636363636362, 2.663223140495868, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_75, 44, 1, 7, 2.3023255813953494, 3.420227149810709, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_76, 54, 1, 6, 1.8301886792452828, 1.2353150587397652, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_77, 46, 1, 8, 2.177777777777779, 2.7683950617283957, 22,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_78, 52, 1, 7, 1.92156862745098, 1.640907343329488, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_79, 47, 1, 7, 2.108695652173914, 2.7925330812854443, 20,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_80, 36, 1, 9, 2.657142857142857, 4.22530612244898, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_81, 38, 1, 7, 2.675675675675676, 3.1921110299488675, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_82, 47, 1, 7, 2.1521739130434785, 2.6507561436672975, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_83, 42, 1, 7, 2.2682926829268295, 2.196311719214753, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_84, 49, 1, 9, 2.020833333333333, 2.3537326388888893, 21,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_85, 48, 1, 8, 2.0638297872340425, 2.6555002263467626, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_86, 46, 1, 7, 2.022222222222222, 2.1995061728395062, 20,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_87, 45, 1, 6, 2.1136363636363633, 2.009814049586777, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_88, 37, 1, 9, 2.638888888888889, 3.7307098765432105, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_89, 46, 1, 9, 2.1333333333333337, 2.648888888888889, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_90, 52, 1, 6, 1.9411764705882353, 1.506343713956171, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_91, 47, 1, 6, 2.1304347826086953, 1.4612476370510397, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_92, 48, 1, 10, 2, 3.7446808510638285, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_93, 52, 1, 5, 1.921568627450981, 1.2095347943098809, 20,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_94, 53, 1, 6, 1.8846153846153848, 1.2174556213017749, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_95, 47, 1, 10, 2.1304347826086962, 3.2438563327032135, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_96, 42, 1, 8, 2.3902439024390247, 2.774538964901845, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_97, 46, 1, 7, 2.1555555555555554, 1.5980246913580247, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_98, 41, 1, 7, 2.4749999999999996, 2.749375, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_99, 45, 1, 8, 2.1136363636363633, 2.8279958677685952, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_100, 54, 1, 7, 1.8679245283018868, 1.3599145603417586, 21,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_101, 45, 1, 7, 2.1136363636363633, 2.009814049586777, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_102, 41, 1, 7, 2.2750000000000004, 2.049375, 22,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_103, 43, 1, 9, 2.190476190476191, 3.3922902494331075, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_104, 48, 1, 8, 2.106382978723404, 2.5631507469443187, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_105, 37, 1, 5, 2.4444444444444446, 2.246913580246914, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_106, 52, 1, 6, 1.9215686274509807, 1.4840445982314499, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_107, 42, 1, 14, 2.3902439024390247, 6.189173111243307, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_108, 41, 1, 7, 2.3750000000000004, 2.8343750000000005, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_109, 38, 1, 10, 2.5945945945945956, 4.241051862673484, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_110, 47, 1, 7, 2.0217391304347827, 1.9343100189035922, 23,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_111, 42, 1, 8, 2.414634146341464, 2.8768590124925635, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_112, 45, 1, 9, 2.25, 2.6875000000000004, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_113, 53, 1, 9, 1.9038461538461542, 2.2792159763313604, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_114, 41, 1, 9, 2.425, 2.894375, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_115, 45, 1, 6, 2.0909090909090913, 1.764462809917356, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_116, 46, 1, 12, 2.177777777777777, 3.9239506172839493, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_117, 47, 1, 10, 2.1086956521739126, 2.9664461247637046, 9,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_118, 54, 1, 5, 1.8301886792452828, 1.1975792096831612, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_119, 44, 1, 9, 2.302325581395348, 3.4202271498107093, 23,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_120, 47, 1, 6, 2.108695652173913, 1.705576559546314, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_121, 46, 1, 8, 2.088888888888889, 2.880987654320987, 22,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_122, 39, 1, 7, 2.4210526315789473, 2.770083102493074, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_123, 42, 1, 9, 2.365853658536585, 3.890541344437835, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_124, 48, 1, 9, 2.106382978723404, 2.6908103214124033, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_125, 52, 1, 11, 1.9215686274509804, 3.4056132256824294, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_126, 56, 1, 5, 1.7454545454545454, 1.2079338842975207, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_127, 45, 1, 9, 2.2272727272727266, 3.584710743801654, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_128, 44, 1, 8, 2.279069767441861, 2.7593293672255266, 20,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_129, 41, 1, 7, 2.075, 1.8693749999999998, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_130, 43, 1, 7, 2.333333333333333, 2.26984126984127, 20,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_131, 48, 1, 6, 2.085106382978724, 2.0353100950656398, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_132, 46, 1, 6, 2.0666666666666673, 2.3288888888888897, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_133, 43, 1, 9, 2.119047619047619, 3.1524943310657596, 10,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_134, 44, 1, 8, 2.27906976744186, 2.7128177393185506, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_135, 41, 1, 8, 2.425, 3.2443749999999993, 7,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_136, 43, 1, 7, 2.2619047619047614, 2.6695011337868486, 23,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_137, 43, 1, 8, 2.3571428571428577, 2.8486394557823127, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_138, 49, 1, 10, 1.9583333333333335, 2.706597222222222, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_139, 43, 1, 8, 2.3333333333333335, 2.6031746031746033, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_140, 57, 1, 7, 1.732142857142857, 1.4818239795918369, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_141, 43, 1, 9, 2.166666666666667, 2.567460317460317, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_142, 44, 1, 6, 2.27906976744186, 1.8756084369929693, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_143, 43, 1, 7, 2.2380952380952377, 2.6575963718820867, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_144, 43, 1, 7, 2.2857142857142856, 2.3469387755102042, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_145, 51, 1, 6, 1.9800000000000004, 1.6996000000000007, 20,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_146, 40, 1, 9, 2.4615384615384612, 3.581854043392506, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_147, 53, 1, 7, 1.8846153846153848, 2.025147928994082, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_148, 40, 1, 7, 2.4871794871794877, 2.352399737015122, 12,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_149, 52, 1, 5, 1.8823529411764708, 1.3587081891580162, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_150, 49, 1, 7, 2, 1.958333333333333, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_151, 42, 1, 12, 2.414634146341463, 4.876859012492564, 26,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_152, 55, 1, 8, 1.8148148148148153, 1.9286694101508912, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_153, 45, 1, 9, 2.1136363636363633, 2.4189049586776865, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_154, 54, 1, 10, 1.716981132075472, 2.768956924172303, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_155, 45, 1, 7, 2.204545454545454, 1.8445247933884303, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_156, 43, 1, 8, 2.333333333333334, 3.222222222222222, 25,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_157, 46, 1, 7, 2.2000000000000006, 1.9822222222222223, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_158, 55, 1, 8, 1.833333333333333, 1.805555555555556, 12,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_159, 39, 1, 6, 2.473684210526316, 1.986149584487535, 21,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_160, 45, 1, 9, 2.2272727272727284, 2.9938016528925626, 21,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_161, 51, 1, 6, 1.96, 1.6784000000000001, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_162, 43, 1, 8, 2.3333333333333326, 3.603174603174604, 25,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_163, 42, 1, 7, 2.3902439024390243, 2.9208804283164778, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_164, 41, 1, 9, 2.475, 4.149374999999999, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_165, 50, 1, 7, 1.9183673469387754, 1.6668054977092877, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_166, 48, 1, 11, 2.1063829787234045, 3.244001810774107, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_167, 39, 1, 15, 2.6052631578947363, 7.765235457063712, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_168, 45, 1, 15, 2.204545454545454, 5.708161157024793, 16,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_169, 45, 1, 7, 2.136363636363637, 3.072314049586777, 12,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_170, 41, 1, 9, 2.4500000000000006, 2.9975, 21,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_171, 39, 1, 11, 2.342105263157895, 5.225069252077563, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_172, 39, 1, 9, 2.4210526315789473, 4.085872576177285, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_173, 48, 1, 8, 2.063829787234042, 2.8682661837935726, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_174, 48, 1, 7, 2.0851063829787235, 2.0353100950656398, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_175, 44, 1, 9, 2.2093023255813966, 3.23526230394808, 10,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_176, 51, 1, 4, 1.9, 1.0900000000000003, 11,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_177, 41, 1, 9, 2.375, 2.784375, 12,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_178, 43, 1, 6, 2.261904761904762, 1.9075963718820863, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_179, 47, 1, 8, 2.0652173913043486, 2.669659735349716, 19,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_180, 41, 1, 6, 2.425, 2.394375, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_181, 42, 1, 10, 2.4146341463414633, 4.486615110053539, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_182, 42, 1, 8, 2.3658536585365852, 2.5734681737061273, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_183, 47, 1, 9, 2.1521739130434785, 3.650756143667296, 17,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_184, 47, 1, 7, 2.152173913043478, 1.7377126654064277, 20,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_185, 46, 1, 7, 2.177777777777778, 2.4128395061728387, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_186, 46, 1, 9, 2.2, 2.9155555555555552, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_187, 43, 1, 6, 2.3095238095238093, 2.7375283446712024, 15,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_188, 51, 1, 7, 1.92, 1.5535999999999999, 18,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_189, 41, 1, 8, 2.45, 2.997499999999999, 14,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Airport_190, 47, 1, 6, 2.152173913043479, 1.8681474480151223, 13,10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
